D,F,I,R0,R1_plus_R2,R1_plus_R2_bulk,R_total,R_total_bulk,ambiguous_support,audit_sub_R1,audit_sub_R2,audit_sub_R_total,audit_sub_size,bulk_gA_observed,bulk_gA_predicted,bulk_identity_error,check4_error,child_ambiguous,child_failures,delta_I_identity_error,fixed_j,fourier_resid_child_max,fourier_resid_parent,full_j,max_abs_g_on_S,mean_R1,mean_R1_bulk,mean_R2,mean_inner,mean_solve_time_child,mean_unorm,method,min_w,n,num_children,ok,parent_id,q,s2,s3,seed,solve_time_parent,solver_status,std_child_R1,std_child_R2,std_child_Rsum,subset_vs_bulk_gap,sum_w_err_parent,support_1em10,support_1em8,support_1em9,tau,theta_like_value,w0
0.644174432128502,127,1.544366920990745,0.01216036945662004,0.0059392134067950825,0.007073361441772424,0.01809958286341512,0.019233730898392462,False,,,,,4.001751454115442e-05,4.001751454115362e-05,7.995991022080595e-19,6.938893903907228e-18,0,0,5.360295540768334e-16,-1,4.164897593472716e-14,1.3595027881230237e-14,False,1.4210854715202004e-14,-0.11864486344020087,-0.11751071540522352,0.12458407684699595,-0.000499043746592808,0.08923155624999879,0.0009733131003671558,highs-ipm,0.0,509,32,True,20,127,0.01216036945662004,0.00018781347999125402,4819020,0.09305010000025504,0,0.11369083957944405,0.12594720372982143,0.030643273589404295,0.001134148034977342,6.661338147750939e-16,127,127,127,0.047093554780423874,22.89252882304524,0.04497549867002994
0.8386806703055482,127,1.6887982474296637,0.013297623995509163,-0.005270456822599107,-0.014809378088002978,0.008027167172910056,-0.0015117540924938153,False,,,,,5.210066442475835e-05,5.210066442475895e-05,6.030874584450618e-19,3.9898639947466563e-17,0,0,7.494005416219807e-16,-1,5.2676613071511724e-14,3.7799624541534627e-14,False,3.960720640350246e-14,-0.20625749637506754,-0.21579641764047142,0.20098703955246844,-0.0008950554208328504,0.0934027968749831,0.0015702112465036597,highs-ipm,0.0,509,32,True,21,127,0.013297623995509163,0.00022882510948149618,4819021,0.11490749999984473,0,0.17569964893485474,0.17645618524439624,0.04068641593751039,0.009538921265403871,5.551115123125783e-16,127,127,127,0.04791869593807867,23.27529447372631,0.04572749405447212
0.8671773703128217,127,1.66229714502809,0.013088953897858975,0.028076615404181493,0.02537391599603875,0.04116556930204047,0.03846286989389772,False,,,,,5.387094130946563e-05,5.387094130946535e-05,2.778268066994105e-19,6.938893903907228e-18,0,0,4.562322741819003e-16,-1,4.412767894146352e-14,1.608478975012595e-14,False,1.6854573292590658e-14,-0.12726649887931565,-0.1299691982874584,0.15534311428349715,-0.0005615631221198498,0.09166168750002157,0.0012136180803398215,highs-ipm,0.0,509,32,True,22,127,0.013088953897858975,0.00022508581862988158,4819022,0.09649699999999939,0,0.13082940829555184,0.11841312180824454,0.058939102421023015,0.0027026994081427447,2.220446049250313e-16,127,127,127,0.04841290873925776,23.504260909869007,0.04617732988186445
0.9139957624444475,127,1.6867492118735214,0.013281489857271822,0.017862216751522886,0.021367675698830912,0.03114370660879471,0.034649165556102736,False,,,,,5.677940149427888e-05,5.6779401494279114e-05,2.303929616531697e-19,1.3877787807814457e-17,1,0,6.38378239159465e-16,-1,8.0554486692197e-14,1.0929625260391873e-14,False,1.1469991623158649e-14,-0.1293209769830614,-0.12581551803575336,0.14718319373458427,-0.0005482462688214406,0.09334974999995893,0.0011498687010514396,highs-ipm,0.0,509,32,True,23,127,0.013281489857271822,0.00023306582343607122,4819023,0.08646389999967141,0,0.163414381496699,0.13201808850747573,0.07146524130837908,0.0035054589473080267,7.771561172376096e-16,127,127,127,0.045833638697818625,22.306915013976152,0.043824980381092636
0.4591804748274813,127,1.445312405922506,0.011380412645059103,0.01950553773357666,0.02377166318968746,0.030885950378635764,0.03515207583474656,False,,,,,2.8525288201379268e-05,2.8525288201374938e-05,4.330032426363983e-18,6.938893903907228e-18,0,0,6.106226635438361e-16,-1,1.6771258860848182e-12,1.5758054583425718e-13,False,1.645419911433521e-13,-0.10104760096283812,-0.09678147550672732,0.12055313869641478,-0.0004065779268995285,0.11742697187504803,0.0009418213960657404,highs-ipm,0.0,509,32,True,24,127,0.011380412645059103,0.00015798303834961772,4819024,0.1346548999999868,0,0.05717555896555159,0.07336081260624462,0.04694281727415651,0.0042661254561107975,0.0,127,127,127,0.043863426050291685,21.388318914550048,0.04202027291660127
1.112800957320324,127,1.726839272299609,0.013597159624406371,-0.006286033577652839,-0.006417497021923985,0.007311126046753533,0.007179662602482387,False,,,,,6.912961190315225e-05,6.912961190315054e-05,1.7076184216646695e-18,2.7755575615628914e-17,0,0,1.0651202142497596e-15,-1,5.735039179666224e-14,2.2914612915481136e-14,False,2.4015511801422917e-14,-0.1536193630976339,-0.15375082654190506,0.14733332951998107,-0.0006697187780824672,0.1219745937499539,0.0011510416368748521,highs-ipm,0.0,509,32,True,25,127,0.013597159624406371,0.0002538765471930416,4819025,0.1188161999998556,0,0.15156724722495188,0.13637723216514572,0.05091791018793333,0.00013146344427114598,1.1102230246251565e-16,127,127,127,0.048886096786798894,23.723284483137224,0.04660763159751911
0.7559503618959202,127,1.6562472857511807,0.013041317210639218,-0.05794875406924971,-0.06205949347260736,-0.04490743685861049,-0.049018176261968145,False,,,,,4.6961278018444875e-05,4.696127801844472e-05,1.5585406229479126e-19,2.0816681711721685e-17,0,0,1.0130785099704553e-15,-1,5.998652095884349e-14,1.3241110410813078e-14,False,1.3856971126102735e-14,-0.26374433127896,-0.2678550706823177,0.2057955772097103,-0.0010932701478712482,0.12277918750001504,0.0016077779469508618,highs-ipm,0.0,509,32,True,26,127,0.013041317210639218,0.00021694497076409409,4819026,0.12498090000008233,0,0.2002325525387947,0.18669910021807606,0.0456218990777162,0.004110739403357655,2.220446049250313e-16,127,127,127,0.04713004536629496,22.909468788141318,0.04500877954448196
0.7211116815335976,127,1.5308701857561382,0.012054095950835734,0.022130677368244117,0.021896602969411094,0.03418477331907985,0.033950698920246825,False,,,,,4.479702354254414e-05,4.479702354254565e-05,1.5111067779016718e-18,1.3877787807814457e-17,0,0,7.216449660063518e-16,-1,6.118830485693505e-14,2.7713074890467482e-14,False,2.89906987305244e-14,-0.1342268844571936,-0.13446095885602663,0.15635756182543772,-0.0005700351440738997,0.11196985624995648,0.0012215434517612322,highs-ipm,0.0,509,32,True,27,127,0.012054095950835734,0.00019001024286506484,4819027,0.07597889999988183,0,0.11908045224679603,0.11921139677584665,0.051254646012728264,0.00023407439883302295,2.220446049250313e-16,127,127,127,0.04586452845582456,22.32128956365189,0.04385322114666383
0.5783817096777718,127,1.5269742934964203,0.012023419633830081,-0.0032174093276560733,-0.0038354699687158655,0.008806010306174008,0.008187949665114215,False,,,,,3.593032775437908e-05,3.593032775437819e-05,8.876905287225068e-19,1.214306433183765e-17,0,0,5.689893001203927e-16,-1,1.233154203750253e-13,3.4760822692492255e-14,False,3.642919299551295e-14,-0.20915844391311617,-0.20977650455417596,0.2059410345854601,-0.000855369798669128,0.1209266406249867,0.001608914332698907,highs-ipm,0.0,509,32,True,28,127,0.012023419633830081,0.00018042235741066797,4819028,0.11278559999982463,0,0.14623332282395443,0.1583998075023293,0.05814138667691313,0.0006180606410597922,4.440892098500626e-16,127,127,127,0.04753115150406119,23.095595850137684,0.04537445157197973
0.5076574116684938,127,1.5107215350606142,0.011895445157957592,0.0003777850955870299,-0.0012310956115714478,0.012273230253544622,0.010664349546386145,False,,,,,3.153678078504662e-05,3.1536780785046464e-05,1.5585406229479126e-19,1.5612511283791264e-17,0,0,4.85722573273506e-16,-1,5.249229870218919e-14,1.5826315952205405e-14,False,1.652150638520311e-14,-0.11450437722877121,-0.11611325793592969,0.11488216232435824,-0.0004851041945972718,0.12142954374998283,0.0008975168931590488,highs-ipm,0.0,509,32,True,29,127,0.011895445157957592,0.0001729764379790683,4819029,0.10893269999996846,0,0.11569800495835264,0.10303244218269471,0.031053545040354215,0.0016088807071584776,2.220446049250313e-16,127,127,127,0.0455960680999304,22.196333145206975,0.043607727200799556
0.5460836062872003,127,1.4757708601897086,0.011620242993619754,0.032123594417737655,0.03454945667451466,0.04374383741135741,0.04616969966813441,False,,,,,3.39238994367977e-05,3.392389943679782e-05,1.2197274440461925e-19,2.0816681711721685e-17,0,0,5.273559366969494e-16,-1,1.9098871789635652e-13,1.2639195245967016e-14,False,1.3246348462558899e-14,-0.09853268606753357,-0.09610682381075657,0.13065628048527123,-0.00040934117994756566,0.11970650312500197,0.0010207521912911815,highs-ipm,0.0,509,32,True,30,127,0.011620242993619754,0.000168887298535078,4819030,0.12014720000024681,0,0.07535073840450916,0.07280000360401173,0.04159781495392461,0.0024258622567770033,0.0,127,127,127,0.045342959405645256,22.078463464847818,0.043376156119543846
0.7338951515064305,127,1.5578224983082432,0.012266318884316875,-0.0008819412329108545,-0.00678687111855697,0.01138437765140602,0.005479447765759905,False,,,,,4.55911604564152e-05,4.559116045641527e-05,6.776263578034403e-20,1.9081958235744878e-17,0,0,8.153200337090993e-16,-1,1.0382710316503285e-13,2.2692785150990602e-14,False,2.373101715136272e-14,-0.1567019892179577,-0.1626069191036038,0.15582004798504684,-0.0006807744382048677,0.11721150000002467,0.0012173441248831784,highs-ipm,0.0,509,32,True,31,127,0.012266318884316875,0.00019596416936832828,4819031,0.12391810000008263,0,0.16741571230079688,0.1619227005803599,0.03924767419549213,0.005904929885646115,0.0,127,127,127,0.04456507257261554,21.715853358560775,0.042663759054146905
0.5288971680692487,127,1.5398487422844567,0.012124793246334304,0.017905285618446926,0.018209042223546773,0.030030078864781228,0.030333835469881075,False,,,,,3.2856240574546976e-05,3.28562405745468e-05,1.7618285302889447e-19,3.469446951953614e-17,0,0,4.718447854656915e-16,-1,1.1031453528431712e-13,1.7649727165891527e-14,False,1.8485213360008856e-14,-0.12618366779726373,-0.12587991119216388,0.14408895341571065,-0.0005245746436689369,0.08347170000003246,0.0011256949485602395,highs-ipm,0.0,509,32,True,32,127,0.012124793246334304,0.00017980230127002736,4819032,0.09870169999976497,0,0.09407970527089202,0.09026849596218207,0.036492701451833295,0.0003037566050998475,1.1102230246251565e-16,127,127,127,0.047091541582948995,22.891594205302063,0.04497366248585867
0.8062564326883453,127,1.6662306284030823,0.013119926207898286,-0.0015004601731816586,8.682276635474384e-06,0.011619466034716627,0.01312860848453376,False,,,,,5.008640037512401e-05,5.008640037512123e-05,2.7850443305721395e-18,0.0,0,0,8.604228440844963e-16,-1,4.162124204315498e-13,5.928851160019732e-14,False,6.202677260702671e-14,-0.1125541592798664,-0.11104501683004926,0.11105369910668474,-0.00048385599736750114,0.0914710843749873,0.0008676070242709745,highs-ipm,0.0,509,32,True,33,127,0.013119926207898286,0.00022212046250337132,4819033,0.09720819999984087,0,0.1217599888065618,0.0916681582689047,0.04609701976007506,0.001509142449817133,4.440892098500626e-16,127,127,127,0.04621330718910078,22.483534856243843,0.044171974177296354
