D,F,I,R0,R1_plus_R2,R1_plus_R2_bulk,R_total,R_total_bulk,ambiguous_support,bulk_gA_observed,bulk_gA_predicted,bulk_identity_error,check4_error,child_ambiguous,child_failures,delta_I_identity_error,fixed_j,fourier_resid_child_max,fourier_resid_parent,full_j,max_abs_g_on_S,mean_R1,mean_R1_bulk,mean_R2,mean_inner,mean_solve_time_child,mean_unorm,method,min_w,n,num_children,ok,parent_id,q,s2,s3,seed,solve_time_parent,solver_status,std_child_R1,std_child_R2,std_child_Rsum,subset_vs_bulk_gap,sum_w_err_parent,support_1em10,support_1em8,support_1em9,tau,theta_like_value,w0
1.2284731222306935,127,1.7543186799740316,0.013813532913181352,0.01704595647261531,0.024361770736540098,0.030859489385796662,0.03817530364972145,False,7.631541796815107e-05,7.631541796815133e-05,2.574980159653073e-19,0.0,0,0,7.91033905045424e-16,-1,7.686993402922226e-14,9.805524447958902e-15,False,1.026262408387879e-14,-0.10347125478815139,-0.0961554405242266,0.1205172112607667,-0.0004519226075159115,0.09209771249993537,0.0009415407129747398,highs-ipm,0.0,509,32,True,0,127,0.013813532913181352,0.0002669791774528193,5319000,0.0994433999994726,0,0.09314406146710828,0.10441856382057553,0.05299439810844122,0.007315814263924789,6.661338147750939e-16,127,127,127,0.047651271584212826,23.151307972630747,0.04548390564367534
1.3316585189676613,127,1.8320888872764771,0.014425896750208481,0.015375627488093901,0.022624185412406864,0.02980152423830238,0.03705008216261534,False,8.272551887934724e-05,8.272551887934771e-05,4.743384504624082e-19,2.0816681711721685e-17,0,0,5.620504062164855e-16,-1,2.206082538869225e-13,5.568917722797995e-14,False,5.825201432330118e-14,-0.11274249348755813,-0.10549393556324517,0.12811812097565203,-0.0004948112046732742,0.09841609999998013,0.0010009228201222815,highs-ipm,0.0,509,32,True,1,127,0.014425896750208481,0.0002906694903496572,5319001,0.08559770000010758,0,0.11057704072378896,0.13513088144037758,0.05381440126156082,0.007248557924312962,0.0,127,127,127,0.04658839891803233,22.657899775875187,0.04451453787008878
0.645128061659803,127,1.54947258778637,0.012200571557372992,-0.005080797570359036,-0.0012340524864402902,0.007119773987013956,0.010966519070932702,False,4.0076756078433505e-05,4.007675607843354e-05,3.3881317890172014e-20,1.0408340855860843e-17,0,0,4.440892098500626e-16,-1,7.612747238150419e-14,1.7729307605351963e-14,False,1.8533785617336207e-14,-0.1176804467158023,-0.11383370163188355,0.11259964914544326,-0.00048473965307797867,0.09130271875017115,0.0008796847589487755,highs-ipm,0.0,509,32,True,2,127,0.012200571557372992,0.00018885196614552624,5319002,0.10948670000016136,0,0.09139685070168509,0.08850782399736087,0.032522297360515914,0.0038467450839187456,0.0,127,127,127,0.04548250886018459,22.14345702930354,0.04350384485128397
1.370132184704454,127,1.7989603603979596,0.014165042207857949,-0.02188344267690434,-0.022876310631403246,-0.007718400469046392,-0.008711268423545297,False,8.511558654003696e-05,8.511558654003758e-05,6.2341624917916505e-19,6.938893903907228e-18,0,0,9.08995101411847e-16,-1,7.353969863621579e-14,1.3258491526890737e-14,False,1.3850032232198828e-14,-0.1497774935982943,-0.1507703615527932,0.12789405092138995,-0.000674062311355636,0.08485864062507176,0.000999172272823359,highs-ipm,0.0,509,32,True,3,127,0.014165042207857949,0.00028559678609880405,5319003,0.08449149999978545,0,0.13979362960422778,0.12376500440122624,0.060774298539453035,0.000992867954498905,4.440892098500626e-16,127,127,127,0.04438730670967897,21.63291239761025,0.04250081021141503
0.5039231637204875,127,1.5317628335490803,0.012061124673614806,0.017336951618987878,0.015493554449685143,0.029398076292602684,0.02755467912329995,False,3.130480119364016e-05,3.1304801193640075e-05,8.809142651444724e-20,2.7755575615628914e-17,0,0,7.355227538141662e-16,-1,3.791888678050803e-13,1.8922363675955012e-14,False,1.9838297671270766e-14,-0.11086254812548996,-0.11270594529479269,0.12819949974447784,-0.00047156240000142404,0.088158087499977,0.001001558591753733,highs-ipm,0.0,509,32,True,4,127,0.012061124673614806,0.00017671402702974735,5319004,0.10773539999991044,0,0.10182221618165262,0.11942502316456727,0.03941249256003741,0.0018433971693027351,7.771561172376096e-16,127,127,127,0.04790160132205107,23.267370755196236,0.045711926827497515
0.5334413356893887,127,1.5166273849056426,0.011941947912642855,0.008262981953570128,0.01213955488696282,0.020204929866212983,0.024081502799605674,False,3.313853413471715e-05,3.313853413471734e-05,1.8973538018496328e-19,3.469446951953614e-18,0,0,6.522560269672795e-16,-1,7.822388570222216e-14,1.2647001501608912e-14,False,1.3176959523519827e-14,-0.08868970929876964,-0.08481313636537695,0.09695269125233977,-0.00036443984806197106,0.08513206249998007,0.0007574429004089044,highs-ipm,0.0,509,32,True,5,127,0.011941947912642855,0.00017568354890787506,5319005,0.10004599999956554,0,0.06497715389679137,0.07514376393278206,0.031845407104413866,0.0038765729333926913,4.440892098500626e-16,127,127,127,0.04330326304156675,21.126513899611293,0.04150592121731099
0.6464575923347561,127,1.5153228236503933,0.01193167577677475,-0.010051706790560888,-0.013205154755343618,0.0018799689862138615,-0.001273478978568868,False,4.015934941102319e-05,4.0159349411022115e-05,1.07742590890747e-18,1.3877787807814457e-17,0,0,3.3306690738754696e-16,-1,2.603700675202214e-13,3.547249299851174e-14,False,3.6963487826113806e-14,-0.176703431418191,-0.17985687938297373,0.16665172462763012,-0.0007427252845007633,0.08982522812499383,0.0013019665986533603,highs-ipm,0.0,509,32,True,6,127,0.01193167577677475,0.00018244533772772997,5319006,0.08354159999998956,0,0.15156552086043676,0.14276272064925294,0.03856518862100676,0.0031534479647827296,4.440892098500626e-16,127,127,127,0.04244343609773345,20.724106676346214,0.04071533728162321
0.8142998835464981,127,1.6691596469669128,0.013142989346196163,-0.0327803560246738,-0.029626217016990558,-0.01963736667847764,-0.016483227670794395,False,5.058607700869013e-05,5.058607700869021e-05,8.131516293641283e-20,6.938893903907228e-18,0,0,7.216449660063518e-16,-1,7.557236086919161e-14,1.3272369314698551e-14,False,1.3877787807814457e-14,-0.15173268961326636,-0.14857855060558312,0.11895233358859256,-0.0006309710403117493,0.08350736562488237,0.0009293151061608794,highs-ipm,0.0,509,32,True,7,127,0.013142989346196163,0.0002232248627074962,5319007,0.08875059999991208,0,0.1689378256861952,0.1250291020831292,0.0537079922824,0.003154139007683243,2.220446049250313e-16,127,127,127,0.046500442303825384,22.617023534688094,0.04443423091294321
0.7207702618947205,127,1.6755151787519567,0.013193032903558714,-0.03076055318195134,-0.028233966186899273,-0.017567520278392625,-0.015040933283340559,False,4.477581381318981e-05,4.477581381318981e-05,0.0,8.673617379884035e-18,0,0,9.992007221626409e-16,-1,6.163342405884897e-14,7.647528443843754e-15,False,8.014422459012849e-15,-0.18526976506320514,-0.18274317806815307,0.1545092118812538,-0.0007586163531419128,0.08766599375005057,0.0012071032178222953,highs-ipm,0.0,509,32,True,8,127,0.013193032903558714,0.00021874396280754677,5319008,0.09173659999942174,0,0.16785065497419127,0.1363716056141184,0.060909450259169405,0.002526586995052066,2.220446049250313e-16,127,127,127,0.047430489474812265,23.04889860021589,0.04528270844836128
0.6803622364983583,127,1.6005631712783004,0.01260285961636457,-0.020304926394602102,-0.015412012287802923,-0.007702066778237532,-0.0028091526714383534,False,4.2265579530008105e-05,4.226557953000786e-05,2.439454888092385e-19,8.673617379884035e-18,0,0,8.873110579621368e-16,-1,8.56255170933462e-14,9.127789669938213e-15,False,9.56179579958416e-15,-0.15047571862474352,-0.14558280451794434,0.1301707922301414,-0.0006109484096782279,0.09479861562493852,0.0010169593142979798,highs-ipm,0.0,509,32,True,9,127,0.01260285961636457,0.00020101461353777718,5319009,0.1044131999997262,0,0.12697099623380018,0.1066310742128777,0.0462490556870326,0.004892914106799179,1.1102230246251565e-16,127,127,127,0.048553675267034746,23.569437877967314,0.046305378935102774
