D,F,I,R0,R1_plus_R2,R1_plus_R2_bulk,R_total,R_total_bulk,ambiguous_support,audit_sub_R1,audit_sub_R2,audit_sub_R_total,audit_sub_size,bulk_gA_observed,bulk_gA_predicted,bulk_identity_error,check4_error,child_ambiguous,child_failures,delta_I_identity_error,fixed_j,fourier_resid_child_max,fourier_resid_parent,full_j,max_abs_g_on_S,mean_R1,mean_R1_bulk,mean_R2,mean_inner,mean_solve_time_child,mean_unorm,method,min_w,n,num_children,ok,parent_id,q,s2,s3,seed,solve_time_parent,solver_status,std_child_R1,std_child_R2,std_child_Rsum,subset_vs_bulk_gap,sum_w_err_parent,support_1em10,support_1em8,support_1em9,tau,theta_like_value,w0
0.6883379437272047,513,1.6239520869902637,0.003165598610117473,-0.004327853998593471,-0.004327853998593527,-0.0011622553884759984,-0.001162255388476054,False,-0.04508613785531439,0.045061399459269846,0.0031408602140729353,8,2.6168484550544246e-06,2.6168484550543657e-06,5.886878983417387e-20,9.107298248878237e-18,0,0,7.095019016745141e-16,-1,9.261533665092143e-13,9.12126277285985e-14,True,9.332812300755222e-14,-0.05665962787491628,-0.05665962787491634,0.05233177387632281,-5.77332179831831e-05,4.625986816764155,0.00010181278964265138,highs-ipm,0.0,2053,513,True,900000,513,0.003165598610117473,1.2636588369326317e-05,7263000,5.98211809999998,0,0.04902396723831607,0.043167820344467756,0.013379790633337541,5.551115123125783e-17,4.440892098500626e-16,513,513,513,0.023111856580867274,46.3767878901227,0.022589765168106526
